"yr","stdg_cd","dat_no","jan","feb","mar","apr","may","jun","july","aug","sep","oct","nov","dec","qu_1","qu_2","qu_3","qu_4","ht_1","ht_2","yr_vl","pd_se","frst_reg_dt","last_mdfcn_dt"
"2018","4277000000",M020021,,,,,,,,,,,,,,,,,,,269,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4277000000",M020021,,,,,,,,,,,,,,,,,,,309,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4277000000",M020021,,,,,,,,,,,,,,,,,,,245,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4277000000",M020021,,,,,,,,,,,,,,,,,,,332,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4277000000",M020021,,,,,,,,,,,,,,,,,,,244,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4518000000",M020021,,,,,,,,,,,,,,,,,,,1170,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4518000000",M020021,,,,,,,,,,,,,,,,,,,1090,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4518000000",M020021,,,,,,,,,,,,,,,,,,,1109,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4518000000",M020021,,,,,,,,,,,,,,,,,,,1211,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4518000000",M020021,,,,,,,,,,,,,,,,,,,1265,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4518000000",M020021,,,,,,,,,,,,,,,,,,,1326,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","5011000000",M020021,,,,,,,,,,,,,,,,,,,7832,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","5011000000",M020021,,,,,,,,,,,,,,,,,,,8119,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","5011000000",M020021,,,,,,,,,,,,,,,,,,,9152,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","5011000000",M020021,,,,,,,,,,,,,,,,,,,8798,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","5011000000",M020021,,,,,,,,,,,,,,,,,,,8578,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","5011000000",M020021,,,,,,,,,,,,,,,,,,,8245,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4315000000",M020021,,,,,,,,,,,,,,,,,,,1393,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4315000000",M020021,,,,,,,,,,,,,,,,,,,1290,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4315000000",M020021,,,,,,,,,,,,,,,,,,,1231,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4315000000",M020021,,,,,,,,,,,,,,,,,,,1264,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4315000000",M020021,,,,,,,,,,,,,,,,,,,1460,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4315000000",M020021,,,,,,,,,,,,,,,,,,,1435,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","1114000000",M020021,,,,,,,,,,,,,,,,,,,504,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","1114000000",M020021,,,,,,,,,,,,,,,,,,,565,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","1114000000",M020021,,,,,,,,,,,,,,,,,,,606,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","1114000000",M020021,,,,,,,,,,,,,,,,,,,671,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","2611000000",M020021,,,,,,,,,,,,,,,,,,,154,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","2611000000",M020021,,,,,,,,,,,,,,,,,,,140,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","3014000000",M020021,,,,,,,,,,,,,,,,,,,2090,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","3014000000",M020021,,,,,,,,,,,,,,,,,,,2238,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","3014000000",M020021,,,,,,,,,,,,,,,,,,,2294,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","3014000000",M020021,,,,,,,,,,,,,,,,,,,2530,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","3014000000",M020021,,,,,,,,,,,,,,,,,,,2777,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","3014000000",M020021,,,,,,,,,,,,,,,,,,,2935,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","3111000000",M020021,,,,,,,,,,,,,,,,,,,2348,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","3111000000",M020021,,,,,,,,,,,,,,,,,,,2214,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","3111000000",M020021,,,,,,,,,,,,,,,,,,,2079,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","3111000000",M020021,,,,,,,,,,,,,,,,,,,1720,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","3111000000",M020021,,,,,,,,,,,,,,,,,,,1913,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","3111000000",M020021,,,,,,,,,,,,,,,,,,,1870,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","1126000000",M020021,,,,,,,,,,,,,,,,,,,3185,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","1126000000",M020021,,,,,,,,,,,,,,,,,,,2934,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","1126000000",M020021,,,,,,,,,,,,,,,,,,,2682,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","1126000000",M020021,,,,,,,,,,,,,,,,,,,2578,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","1126000000",M020021,,,,,,,,,,,,,,,,,,,2390,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","1126000000",M020021,,,,,,,,,,,,,,,,,,,3343,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4113300000",M020021,,,,,,,,,,,,,,,,,,,2197,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4113300000",M020021,,,,,,,,,,,,,,,,,,,2383,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4113300000",M020021,,,,,,,,,,,,,,,,,,,1539,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4113300000",M020021,,,,,,,,,,,,,,,,,,,1818,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4113300000",M020021,,,,,,,,,,,,,,,,,,,1672,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4113300000",M020021,,,,,,,,,,,,,,,,,,,2007,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4374500000",M020021,,,,,,,,,,,,,,,,,,,443,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4374500000",M020021,,,,,,,,,,,,,,,,,,,586,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4374500000",M020021,,,,,,,,,,,,,,,,,,,564,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4374500000",M020021,,,,,,,,,,,,,,,,,,,529,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4374500000",M020021,,,,,,,,,,,,,,,,,,,491,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4374500000",M020021,,,,,,,,,,,,,,,,,,,476,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4690000000",M020021,,,,,,,,,,,,,,,,,,,311,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4690000000",M020021,,,,,,,,,,,,,,,,,,,320,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4690000000",M020021,,,,,,,,,,,,,,,,,,,262,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4690000000",M020021,,,,,,,,,,,,,,,,,,,260,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4690000000",M020021,,,,,,,,,,,,,,,,,,,271,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4690000000",M020021,,,,,,,,,,,,,,,,,,,281,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4572000000",M020021,,,,,,,,,,,,,,,,,,,213,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4572000000",M020021,,,,,,,,,,,,,,,,,,,201,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4572000000",M020021,,,,,,,,,,,,,,,,,,,183,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4572000000",M020021,,,,,,,,,,,,,,,,,,,207,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4572000000",M020021,,,,,,,,,,,,,,,,,,,220,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4572000000",M020021,,,,,,,,,,,,,,,,,,,177,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4817000000",M020021,,,,,,,,,,,,,,,,,,,3581,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4817000000",M020021,,,,,,,,,,,,,,,,,,,3728,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4375000000",M020021,,,,,,,,,,,,,,,,,,,949,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4375000000",M020021,,,,,,,,,,,,,,,,,,,984,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4375000000",M020021,,,,,,,,,,,,,,,,,,,956,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4375000000",M020021,,,,,,,,,,,,,,,,,,,977,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4375000000",M020021,,,,,,,,,,,,,,,,,,,1005,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4375000000",M020021,,,,,,,,,,,,,,,,,,,965,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4812900000",M020021,,,,,,,,,,,,,,,,,,,2244,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4812900000",M020021,,,,,,,,,,,,,,,,,,,2155,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4812900000",M020021,,,,,,,,,,,,,,,,,,,2152,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4812900000",M020021,,,,,,,,,,,,,,,,,,,2226,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4812900000",M020021,,,,,,,,,,,,,,,,,,,2160,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4812900000",M020021,,,,,,,,,,,,,,,,,,,2183,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4874000000",M020021,,,,,,,,,,,,,,,,,,,550,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4874000000",M020021,,,,,,,,,,,,,,,,,,,415,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4874000000",M020021,,,,,,,,,,,,,,,,,,,443,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4874000000",M020021,,,,,,,,,,,,,,,,,,,442,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4874000000",M020021,,,,,,,,,,,,,,,,,,,501,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4874000000",M020021,,,,,,,,,,,,,,,,,,,541,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4811000000",M020021,,,,,,,,,,,,,,,,,,,9134,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4811000000",M020021,,,,,,,,,,,,,,,,,,,9727,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4811000000",M020021,,,,,,,,,,,,,,,,,,,10153,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4811000000",M020021,,,,,,,,,,,,,,,,,,,10621,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4811000000",M020021,,,,,,,,,,,,,,,,,,,9034,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4811000000",M020021,,,,,,,,,,,,,,,,,,,8674,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4146100000",M020021,,,,,,,,,,,,,,,,,,,2943,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4146100000",M020021,,,,,,,,,,,,,,,,,,,2855,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4146100000",M020021,,,,,,,,,,,,,,,,,,,2849,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4146100000",M020021,,,,,,,,,,,,,,,,,,,2649,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4146100000",M020021,,,,,,,,,,,,,,,,,,,2756,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4146100000",M020021,,,,,,,,,,,,,,,,,,,2808,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4413000000",M020021,,,,,,,,,,,,,,,,,,,8004,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4711000000",M020021,,,,,,,,,,,,,,,,,,,4841,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4711000000",M020021,,,,,,,,,,,,,,,,,,,4670,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4711000000",M020021,,,,,,,,,,,,,,,,,,,4588,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4711000000",M020021,,,,,,,,,,,,,,,,,,,4365,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4711000000",M020021,,,,,,,,,,,,,,,,,,,4308,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4711000000",M020021,,,,,,,,,,,,,,,,,,,4109,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4413000000",M020021,,,,,,,,,,,,,,,,,,,7857,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4413000000",M020021,,,,,,,,,,,,,,,,,,,7737,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4413000000",M020021,,,,,,,,,,,,,,,,,,,7399,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4413000000",M020021,,,,,,,,,,,,,,,,,,,7354,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4413000000",M020021,,,,,,,,,,,,,,,,,,,7057,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4782000000",M020021,,,,,,,,,,,,,,,,,,,220,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4782000000",M020021,,,,,,,,,,,,,,,,,,,259,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4782000000",M020021,,,,,,,,,,,,,,,,,,,243,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4782000000",M020021,,,,,,,,,,,,,,,,,,,232,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4782000000",M020021,,,,,,,,,,,,,,,,,,,203,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4782000000",M020021,,,,,,,,,,,,,,,,,,,217,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4775000000",M020021,,,,,,,,,,,,,,,,,,,113,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4775000000",M020021,,,,,,,,,,,,,,,,,,,169,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4775000000",M020021,,,,,,,,,,,,,,,,,,,132,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4775000000",M020021,,,,,,,,,,,,,,,,,,,131,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4775000000",M020021,,,,,,,,,,,,,,,,,,,143,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4775000000",M020021,,,,,,,,,,,,,,,,,,,166,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4479000000",M020021,,,,,,,,,,,,,,,,,,,241,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4479000000",M020021,,,,,,,,,,,,,,,,,,,258,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4479000000",M020021,,,,,,,,,,,,,,,,,,,283,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4479000000",M020021,,,,,,,,,,,,,,,,,,,322,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4479000000",M020021,,,,,,,,,,,,,,,,,,,332,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4479000000",M020021,,,,,,,,,,,,,,,,,,,225,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4311400000",M020021,,,,,,,,,,,,,,,,,,,2398,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4311400000",M020021,,,,,,,,,,,,,,,,,,,2393,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4311400000",M020021,,,,,,,,,,,,,,,,,,,2600,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4311400000",M020021,,,,,,,,,,,,,,,,,,,2577,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4311400000",M020021,,,,,,,,,,,,,,,,,,,2557,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4311400000",M020021,,,,,,,,,,,,,,,,,,,2272,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4311000000",M020021,,,,,,,,,,,,,,,,,,,10082,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4311000000",M020021,,,,,,,,,,,,,,,,,,,10064,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4311000000",M020021,,,,,,,,,,,,,,,,,,,9500,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4311000000",M020021,,,,,,,,,,,,,,,,,,,11052,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4311000000",M020021,,,,,,,,,,,,,,,,,,,11465,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4311000000",M020021,,,,,,,,,,,,,,,,,,,10666,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4211000000",M020021,,,,,,,,,,,,,,,,,,,2760,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4211000000",M020021,,,,,,,,,,,,,,,,,,,2810,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4211000000",M020021,,,,,,,,,,,,,,,,,,,2659,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4313000000",M020021,,,,,,,,,,,,,,,,,,,1973,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4313000000",M020021,,,,,,,,,,,,,,,,,,,1883,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4313000000",M020021,,,,,,,,,,,,,,,,,,,1899,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4313000000",M020021,,,,,,,,,,,,,,,,,,,2056,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4313000000",M020021,,,,,,,,,,,,,,,,,,,2181,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4313000000",M020021,,,,,,,,,,,,,,,,,,,1776,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4785000000",M020021,,,,,,,,,,,,,,,,,,,1069,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4785000000",M020021,,,,,,,,,,,,,,,,,,,1354,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4785000000",M020021,,,,,,,,,,,,,,,,,,,1139,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4785000000",M020021,,,,,,,,,,,,,,,,,,,1234,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4785000000",M020021,,,,,,,,,,,,,,,,,,,1307,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4785000000",M020021,,,,,,,,,,,,,,,,,,,1105,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4219000000",M020021,,,,,,,,,,,,,,,,,,,398,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4219000000",M020021,,,,,,,,,,,,,,,,,,,371,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4219000000",M020021,,,,,,,,,,,,,,,,,,,366,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4219000000",M020021,,,,,,,,,,,,,,,,,,,308,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4219000000",M020021,,,,,,,,,,,,,,,,,,,310,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4219000000",M020021,,,,,,,,,,,,,,,,,,,287,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4482500000",M020021,,,,,,,,,,,,,,,,,,,486,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4482500000",M020021,,,,,,,,,,,,,,,,,,,446,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4482500000",M020021,,,,,,,,,,,,,,,,,,,462,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4482500000",M020021,,,,,,,,,,,,,,,,,,,456,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4482500000",M020021,,,,,,,,,,,,,,,,,,,553,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4482500000",M020021,,,,,,,,,,,,,,,,,,,515,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4822000000",M020021,,,,,,,,,,,,,,,,,,,1591,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4822000000",M020021,,,,,,,,,,,,,,,,,,,1673,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4822000000",M020021,,,,,,,,,,,,,,,,,,,1287,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4822000000",M020021,,,,,,,,,,,,,,,,,,,1349,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4822000000",M020021,,,,,,,,,,,,,,,,,,,1438,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4822000000",M020021,,,,,,,,,,,,,,,,,,,1548,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4148000000",M020021,,,,,,,,,,,,,,,,,,,5260,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4148000000",M020021,,,,,,,,,,,,,,,,,,,5281,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4148000000",M020021,,,,,,,,,,,,,,,,,,,5211,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4148000000",M020021,,,,,,,,,,,,,,,,,,,5388,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4148000000",M020021,,,,,,,,,,,,,,,,,,,5410,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4148000000",M020021,,,,,,,,,,,,,,,,,,,5386,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4111500000",M020021,,,,,,,,,,,,,,,,,,,1245,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4111500000",M020021,,,,,,,,,,,,,,,,,,,1255,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4111500000",M020021,,,,,,,,,,,,,,,,,,,1324,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4111500000",M020021,,,,,,,,,,,,,,,,,,,1472,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4111500000",M020021,,,,,,,,,,,,,,,,,,,1711,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4111500000",M020021,,,,,,,,,,,,,,,,,,,1819,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4276000000",M020021,,,,,,,,,,,,,,,,,,,243,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4276000000",M020021,,,,,,,,,,,,,,,,,,,281,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4276000000",M020021,,,,,,,,,,,,,,,,,,,266,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4276000000",M020021,,,,,,,,,,,,,,,,,,,293,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4276000000",M020021,,,,,,,,,,,,,,,,,,,311,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4276000000",M020021,,,,,,,,,,,,,,,,,,,344,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4133000000",M020021,,,,,,,,,,,,,,,,,,,6093,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4133000000",M020021,,,,,,,,,,,,,,,,,,,5987,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4133000000",M020021,,,,,,,,,,,,,,,,,,,6016,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2019","4133000000",M020021,,,,,,,,,,,,,,,,,,,5842,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2020","4133000000",M020021,,,,,,,,,,,,,,,,,,,6068,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2021","4133000000",M020021,,,,,,,,,,,,,,,,,,,6077,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2016","4165000000",M020021,,,,,,,,,,,,,,,,,,,1870,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2017","4165000000",M020021,,,,,,,,,,,,,,,,,,,1726,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
"2018","4165000000",M020021,,,,,,,,,,,,,,,,,,,1581,M030004,2023-07-13 09:29:14.337,2023-07-13 09:29:14.337
